name,school,email_addresses,mobile_numbers
keaton,agora sant cugat international school,[],[]
ulises,agora sant cugat international school,['myrnagq@gmail.com'],['3355243176']
brandyn,agora sant cugat international school,[],[]
mackenzie,agora sant cugat international school,[],[]
maximilian,agora sant cugat international school,[],[]
uriel,agora sant cugat international school,[],[]
terell,agora sant cugat international school,[],[]
sherron,agora sant cugat international school,[],[]
donita,agora sant cugat international school,[],[]
georgiann,agora sant cugat international school,[],[]
jerilyn,agora sant cugat international school,[],[]
sharyn,agora sant cugat international school,[],[]
sherri,agora sant cugat international school,[],[]
suzan,agora sant cugat international school,[],[]
nyla,agora sant cugat international school,[],[]
trina,agora sant cugat international school,[],[]
judyth,agora sant cugat international school,[],[]
nikki,agora sant cugat international school,[],[]
sheri,agora sant cugat international school,[],"['1634095527', '1662711040', '1709886788', '1655517727', '1550421600', '1609979430']"
jana,agora sant cugat international school,['annegienvandoorn@gmail.com'],[]
adrianne,agora sant cugat international school,[],[]
georgeann,agora sant cugat international school,[],[]
terri,agora sant cugat international school,[],[]
caren,agora sant cugat international school,[],"['1633285122', '1693867815', '1614618778', '1694950761']"
kristine,agora sant cugat international school,[],[]
geri,agora sant cugat international school,[],[]
jerilynn,agora sant cugat international school,[],[]
karan,agora sant cugat international school,[],[]
rosann,agora sant cugat international school,[],[]
cheri,agora sant cugat international school,[],[]
leann,agora sant cugat international school,[],[]
phyliss,agora sant cugat international school,[],[]
merrily,agora sant cugat international school,[],[]
melody,agora sant cugat international school,[],[]
kaaren,agora sant cugat international school,[],[]
cassandra,agora sant cugat international school,[],[]
aloma,agora sant cugat international school,[],"['1710106058', '1708519717']"
cathie,agora sant cugat international school,[],"['1708791986', '1549694751', '1619132326', '1549694733']"
sandi,agora sant cugat international school,[],[]
ronna,agora sant cugat international school,[],[]
karren,agora sant cugat international school,[],[]
jerrilyn,agora sant cugat international school,[],[]
sheron,agora sant cugat international school,[],[]
pauletta,agora sant cugat international school,[],[]
merrilee,agora sant cugat international school,[],[]
terrie,agora sant cugat international school,[],[]
tonya,agora sant cugat international school,[],[]
sunny,agora sant cugat international school,[],[]
karyn,agora sant cugat international school,[],[]
ginny,agora sant cugat international school,[],[]
charla,agora sant cugat international school,['myrnagq@gmail.com'],['3355243176']
tana,agora sant cugat international school,[],[]
charolette,agora sant cugat international school,[],[]
marcy,agora sant cugat international school,[],[]
cheryle,agora sant cugat international school,[],[]
kathi,agora sant cugat international school,[],[]
karyl,agora sant cugat international school,[],[]
candy,agora sant cugat international school,[],[]
sherryl,agora sant cugat international school,[],[]
luana,agora sant cugat international school,[],['1552115165']
rozanne,agora sant cugat international school,[],[]
carlyn,agora sant cugat international school,[],[]
jacquelynn,agora sant cugat international school,[],[]
caron,agora sant cugat international school,[],[]
suzette,agora sant cugat international school,[],[]
dorinda,agora sant cugat international school,[],[]
teri,agora sant cugat international school,[],[]
alana,agora sant cugat international school,[],[]
danna,agora sant cugat international school,[],[]
maribeth,agora sant cugat international school,[],[]
pamala,agora sant cugat international school,[],[]
rosalinda,agora sant cugat international school,[],[]
elyse,agora sant cugat international school,['myrnagq@gmail.com'],['3355243176']
pamella,agora sant cugat international school,[],[]
bobbi,agora sant cugat international school,[],[]
corliss,agora sant cugat international school,[],[]
cheryll,agora sant cugat international school,[],[]
graciela,agora sant cugat international school,['myrnagq@gmail.com'],['3355243176']
sherilyn,agora sant cugat international school,[],"['1710531331', '1710550307', '1710555995', '1710529323', '1703241131', '1710586682']"
deirdre,agora sant cugat international school,[],['1711127253']
gerri,agora sant cugat international school,[],[]
glinda,agora sant cugat international school,[],[]
mickie,agora sant cugat international school,[],[]
marybeth,agora sant cugat international school,[],[]
cherrie,agora sant cugat international school,[],[]
laureen,agora sant cugat international school,[],[]
patrice,agora sant cugat international school,[],[]
aleta,agora sant cugat international school,[],[]
candice,agora sant cugat international school,[],"['1708063905', '1542498766']"
kristina,agora sant cugat international school,[],[]
vickey,agora sant cugat international school,[],[]
nicki,agora sant cugat international school,[],[]
deena,agora sant cugat international school,[],[]
janeen,agora sant cugat international school,[],[]
meryl,agora sant cugat international school,[],[]
bettina,agora sant cugat international school,['myrnagq@gmail.com'],['3355243176']
robyn,agora sant cugat international school,[],[]
sharyl,agora sant cugat international school,[],[]
erica,agora sant cugat international school,[],[]
lani,agora sant cugat international school,[],[]
leslee,agora sant cugat international school,[],[]
deidre,agora sant cugat international school,[],[]
katrina,agora sant cugat international school,[],[]
kristi,agora sant cugat international school,[],[]
cherryl,agora sant cugat international school,[],[]
dayle,agora sant cugat international school,[],[]
randi,agora sant cugat international school,[],[]
lori,agora sant cugat international school,[],[]
jacalyn,agora sant cugat international school,[],[]
starr,agora sant cugat international school,[],[]
kendra,agora sant cugat international school,[],[]
suzanna,agora sant cugat international school,[],[]
debby,agora sant cugat international school,[],"['1710106058', '1708519717']"
valarie,agora sant cugat international school,[],[]
melodie,agora sant cugat international school,[],[]
annemarie,agora sant cugat international school,[],[]
michaele,agora sant cugat international school,[],[]
janna,agora sant cugat international school,[],[]
trudi,agora sant cugat international school,[],[]
sandie,agora sant cugat international school,[],[]
daria,agora sant cugat international school,[],[]
vikki,agora sant cugat international school,[],[]
rachelle,agora sant cugat international school,[],[]
tonia,agora sant cugat international school,[],[]
marcie,agora sant cugat international school,[],[]
candis,agora sant cugat international school,[],[]
shiela,agora sant cugat international school,[],[]
regenia,agora sant cugat international school,[],[]
debora,agora sant cugat international school,['myrnagq@gmail.com'],['3355243176']
maura,agora sant cugat international school,[],[]
caryn,agora sant cugat international school,[],[]
kristie,agora sant cugat international school,[],[]
lizabeth,agora sant cugat international school,[],[]
regena,agora sant cugat international school,[],[]
denice,agora sant cugat international school,[],[]
drema,agora sant cugat international school,[],[]
shirleen,agora sant cugat international school,[],[]
cathey,agora sant cugat international school,[],[]
cristina,agora sant cugat international school,[],[]
lyndia,agora sant cugat international school,[],[]
blanca,agora sant cugat international school,[],[]
fonda,agora sant cugat international school,[],[]
renae,agora sant cugat international school,[],[]
kathlene,agora sant cugat international school,[],[]
loreen,agora sant cugat international school,[],[]
shauna,agora sant cugat international school,[],[]
sharman,agora sant cugat international school,[],[]
valorie,agora sant cugat international school,[],"['1665820063', '1638817189', '1653307852', '1648965772', '1650539139', '1547119097']"
sanjuanita,agora sant cugat international school,[],[]
bethany,agora sant cugat international school,[],[]
christa,agora sant cugat international school,[],[]
sanjuana,agora sant cugat international school,[],[]
candyce,agora sant cugat international school,[],[]
lorrie,agora sant cugat international school,[],[]
tara,agora sant cugat international school,[],[]
pamelia,agora sant cugat international school,[],[]
kristy,agora sant cugat international school,[],[]
collette,agora sant cugat international school,[],[]
roxann,agora sant cugat international school,[],[]
debrah,agora sant cugat international school,[],[]
mindy,agora sant cugat international school,[],[]
krista,agora sant cugat international school,[],[]
leticia,agora sant cugat international school,[],[]
terese,agora sant cugat international school,[],[]
mara,agora sant cugat international school,[],[]
nicolette,agora sant cugat international school,[],[]
vanessa,agora sant cugat international school,[],[]
merrie,agora sant cugat international school,[],[]
debbra,agora sant cugat international school,[],[]
jenifer,agora sant cugat international school,[],[]
lourdes,agora sant cugat international school,[],[]
geralyn,agora sant cugat international school,[],[]
jaclyn,agora sant cugat international school,[],[]
sharleen,agora sant cugat international school,[],[]
lorie,agora sant cugat international school,[],[]
allyson,agora sant cugat international school,[],[]
angelia,agora sant cugat international school,[],[]
jann,agora sant cugat international school,[],[]
joleen,agora sant cugat international school,[],[]
christi,agora sant cugat international school,[],[]
esmeralda,agora sant cugat international school,[],[]
teena,agora sant cugat international school,[],[]
gwenda,agora sant cugat international school,[],[]
rhona,agora sant cugat international school,[],"['1612315155', '1709720127']"
brinda,agora sant cugat international school,['myrnagq@gmail.com'],['3355243176']
pandora,agora sant cugat international school,[],[]
jodi,agora sant cugat international school,[],"['1600424077', '1488273261', '1670856953']"
kimberley,agora sant cugat international school,[],[]
megan,agora sant cugat international school,[],[]
lauri,agora sant cugat international school,['myrnagq@gmail.com'],['3355243176']
paige,agora sant cugat international school,[],[]
deborrah,agora sant cugat international school,[],[]
joette,agora sant cugat international school,[],[]
lise,agora sant cugat international school,[],[]
jacqulyn,agora sant cugat international school,[],[]
milagros,agora sant cugat international school,[],"['1711983449', '1710569869', '1600801712', '1600803029']"
marlena,agora sant cugat international school,[],[]
roxane,agora sant cugat international school,[],[]
ellyn,agora sant cugat international school,[],[]
debera,agora sant cugat international school,[],[]
joni,agora sant cugat international school,[],[]
cindi,agora sant cugat international school,[],[]
tricia,agora sant cugat international school,[],[]
brooke,agora sant cugat international school,[],[]
doretta,agora sant cugat international school,[],[]
lorri,agora sant cugat international school,[],[]
danette,agora sant cugat international school,[],[]
marci,agora sant cugat international school,[],[]
alisa,agora sant cugat international school,['myrnagq@gmail.com'],['3355243176']
kari,agora sant cugat international school,[],[]
lesa,agora sant cugat international school,[],[]
francesca,agora sant cugat international school,[],[]
lanette,agora sant cugat international school,[],[]
sharla,agora sant cugat international school,[],[]
kimberlee,agora sant cugat international school,[],[]
zandra,agora sant cugat international school,[],[]
sheree,agora sant cugat international school,[],[]
sabrina,agora sant cugat international school,[],[]
valinda,agora sant cugat international school,[],[]
sherie,agora sant cugat international school,[],[]
joanie,agora sant cugat international school,[],[]
starla,agora sant cugat international school,[],[]
merri,agora sant cugat international school,[],[]
kerri,agora sant cugat international school,[],[]
leeann,agora sant cugat international school,[],[]
vernita,agora sant cugat international school,[],[]
cherri,agora sant cugat international school,[],"['1708063905', '1542498766', '1706068824', '1674391909', '1687301626']"
bambi,agora sant cugat international school,[],[]
renita,agora sant cugat international school,[],[]
janel,agora sant cugat international school,[],"['1645829538', '1711525577']"
desiree,agora sant cugat international school,[],[]
denese,agora sant cugat international school,[],[]
roni,agora sant cugat international school,[],[]
sheilah,agora sant cugat international school,[],[]
athena,agora sant cugat international school,[],[]
jeryl,agora sant cugat international school,[],[]
danita,agora sant cugat international school,[],[]
gisele,agora sant cugat international school,['myrnagq@gmail.com'],['3355243176']
sherree,agora sant cugat international school,[],[]
debi,agora sant cugat international school,[],"['1542977652', '1380935841', '1703769734', '1713807090', '1676635192', '1542977652']"
kandy,agora sant cugat international school,[],[]
felecia,agora sant cugat international school,[],[]
migdalia,agora sant cugat international school,[],[]
dayna,agora sant cugat international school,[],[]
debbi,agora sant cugat international school,[],[]
debroah,agora sant cugat international school,[],[]
jaye,agora sant cugat international school,[],[]
monique,agora sant cugat international school,[],[]
tami,agora sant cugat international school,[],[]
taryn,agora sant cugat international school,[],"['1710531331', '1710550307', '1710555995']"
lorinda,agora sant cugat international school,[],[]
moira,agora sant cugat international school,['myrnagq@gmail.com'],['3355243176']
melodee,agora sant cugat international school,[],[]
sheryll,agora sant cugat international school,[],[]
trena,agora sant cugat international school,[],[]
noemi,agora sant cugat international school,['myrnagq@gmail.com'],['3355243176']
ivette,agora sant cugat international school,[],[]
keely,agora sant cugat international school,[],[]
melisa,agora sant cugat international school,[],[]
